Date;Vinnitska;Volynska;Dnipropetrovska;Donetska;Zhytomyska;Zakarpatska;Zaporizhska;Ivano-Frankivska;Kyivska;Kirovogradska;Luganska;Lvivska;Mykolayivska;Kyiv;Odesska;Poltavska;Rivnenska;Sumska;Ternopilska;Kharkivska;Khersonska;Khmenlnytska;Cherkasska;Chernivetska;Chernihivska;Ukraine
01.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.01.20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
08.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.01.20;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
13.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.01.20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
28.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.02.20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
12.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.02.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
12.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.03.20;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
14.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
16.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.03.20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
18.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.03.20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
24.03.20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
25.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;3
26.03.20;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
27.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.03.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
29.03.20;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
30.03.20;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;6
31.03.20;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;3;0;8
01.04.20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.04.20;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;3
03.04.20;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;6
04.04.20;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4
05.04.20;0;0;0;0;0;1;0;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;8
06.04.20;0;0;0;0;0;1;0;8;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;1;0;15
07.04.20;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5
08.04.20;0;0;0;0;0;0;0;1;1;3;0;0;0;1;0;0;0;1;2;0;0;0;0;1;0;10
09.04.20;0;0;0;0;1;2;1;6;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;14
10.04.20;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;2;0;6
11.04.20;0;1;0;0;0;0;0;2;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;7
12.04.20;0;0;0;0;0;0;0;2;1;1;0;0;0;2;0;0;0;1;0;0;0;0;0;1;0;8
13.04.20;0;1;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;5
14.04.20;0;0;1;0;1;0;0;1;1;2;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;9
15.04.20;0;0;0;0;0;0;0;3;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;8
16.04.20;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2;0;5
17.04.20;0;0;0;0;0;2;0;3;1;2;0;0;0;3;0;1;1;0;0;0;0;0;0;3;0;16
18.04.20;0;0;0;0;0;0;0;2;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;4;0;9
19.04.20;2;0;0;0;2;0;0;2;0;0;0;2;0;2;1;0;2;0;1;1;0;0;0;4;0;19
20.04.20;0;0;0;0;0;0;1;2;1;0;0;0;0;2;0;1;0;0;1;0;0;1;1;1;0;11
21.04.20;1;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;10
22.04.20;0;0;0;0;0;0;1;1;0;2;0;2;0;0;1;0;0;0;0;0;0;1;0;1;0;9
23.04.20;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;5;1;10
24.04.20;0;1;0;0;0;1;0;0;0;1;0;0;0;2;0;0;0;0;1;1;0;0;1;1;0;9
25.04.20;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;2;1;8
26.04.20;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;4;3;1;14
27.04.20;0;0;1;0;1;2;0;4;0;0;0;2;0;1;0;0;0;0;2;0;0;0;0;2;1;16
28.04.20;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;5
29.04.20;0;0;0;0;2;0;0;3;3;1;0;0;0;1;0;1;0;0;2;0;1;0;1;3;0;18
30.04.20;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;2;0;0;1;0;0;0;4;0;11
01.05.20;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;3;0;8
02.05.20;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;2;0;0;1;4;1;13
03.05.20;1;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;1;0;8
04.05.20;1;0;1;0;0;2;0;0;0;0;0;2;2;1;0;0;0;0;0;2;0;0;0;4;0;15
05.05.20;0;2;0;0;1;2;1;1;2;0;0;0;0;1;0;0;0;0;0;0;0;1;1;4;0;16
06.05.20;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;2;0;0;0;0;5;1;13
07.05.20;0;0;1;0;0;0;1;0;1;0;0;1;0;3;1;0;0;0;0;3;0;0;1;3;0;15
08.05.20;0;0;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;1;1;0;0;0;3;0;11
09.05.20;1;1;2;0;0;2;0;1;0;0;0;2;0;3;0;0;1;0;0;2;0;0;2;4;0;21
10.05.20;0;0;0;0;0;0;1;2;2;0;0;2;0;0;0;1;3;0;0;3;0;0;1;3;0;18
11.05.20;0;2;1;0;1;1;0;0;1;0;0;1;0;2;2;0;1;0;2;1;0;0;0;4;0;19
12.05.20;0;0;0;0;0;1;0;1;2;0;0;0;0;1;0;0;1;0;0;0;0;2;0;7;0;15
13.05.20;0;4;1;0;0;2;0;2;0;0;0;1;0;2;0;0;0;0;1;2;0;0;1;4;0;20
14.05.20;1;0;1;0;0;0;0;1;2;0;0;4;1;3;0;1;0;0;1;1;0;0;0;5;0;21
15.05.20;2;0;0;1;0;1;1;0;2;0;0;3;0;2;1;0;2;0;0;4;0;0;0;6;0;25
16.05.20;2;0;4;0;0;2;0;2;0;0;0;0;0;3;0;1;3;0;0;2;0;0;0;1;0;20
17.05.20;0;0;0;0;0;0;0;0;0;0;0;2;0;2;5;0;1;0;0;0;0;0;0;0;0;10
18.05.20;0;1;0;0;0;1;2;1;0;0;0;1;0;3;0;0;0;0;0;1;0;0;0;2;0;12
19.05.20;2;3;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0;0;0;2;0;0;0;1;0;13
20.05.20;0;0;1;0;1;0;1;0;1;1;0;0;0;2;0;0;0;0;1;2;0;0;0;3;0;13
21.05.20;1;1;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;1;0;0;0;5;0;12
22.05.20;1;0;1;0;0;2;0;0;0;0;0;3;0;0;0;0;1;0;1;2;0;0;0;3;0;14
23.05.20;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;5;0;11
24.05.20;0;1;2;0;1;2;0;0;0;0;0;2;0;2;0;1;0;0;0;3;0;1;0;3;0;18
25.05.20;0;0;0;0;0;0;0;2;1;0;0;5;0;2;0;0;4;0;1;1;0;0;0;2;0;18
26.05.20;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;1;0;1;0;0;1;0;8
27.05.20;1;1;0;0;0;0;0;4;2;1;0;7;0;0;0;0;0;0;0;1;0;0;0;3;0;20
28.05.20;0;0;1;0;0;1;0;1;0;1;0;4;0;1;1;0;2;0;0;3;0;0;0;3;0;18
29.05.20;0;1;1;0;0;0;0;1;0;0;0;4;0;2;0;0;0;0;0;1;0;0;0;2;0;12
30.05.20;0;0;0;0;0;0;1;2;0;0;0;3;0;0;2;0;1;0;0;1;0;1;0;4;0;15
31.05.20;0;0;0;0;0;0;0;0;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;1;0;6
01.06.20;0;0;0;0;0;0;0;0;0;1;0;4;0;1;0;0;1;0;0;1;0;0;0;2;0;10
02.06.20;0;2;0;1;0;0;0;2;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0;1;1;11
03.06.20;0;2;0;0;1;0;0;1;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;2;0;11
04.06.20;1;2;0;0;0;0;0;0;0;1;0;1;0;5;0;0;0;0;0;0;0;0;0;0;1;11
05.06.20;0;0;1;1;0;3;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;1;1;2;0;13
06.06.20;1;0;0;0;1;1;0;0;0;0;0;4;0;2;0;0;0;0;0;2;0;1;1;2;0;15
07.06.20;1;2;0;0;1;1;0;3;1;1;0;4;0;1;0;0;2;0;0;1;0;0;0;2;0;20
08.06.20;1;2;0;0;0;1;0;1;0;1;0;5;0;2;0;0;1;0;0;0;0;0;1;1;0;16
09.06.20;0;3;0;0;0;0;1;0;1;1;0;2;0;1;0;0;1;0;0;0;0;1;0;2;0;13
10.06.20;0;1;0;0;0;4;0;1;0;0;0;4;0;3;0;0;0;0;0;2;0;0;0;0;0;15
11.06.20;0;2;0;0;0;3;0;0;1;0;0;2;0;2;0;0;1;0;0;1;0;0;0;0;1;13
12.06.20;1;2;0;0;1;0;1;0;1;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;1;11
13.06.20;2;1;1;0;1;2;0;1;2;0;0;4;0;0;0;0;0;0;0;2;0;0;2;1;0;19
14.06.20;0;1;0;0;0;3;0;2;0;0;0;4;0;2;1;0;1;0;0;2;0;0;0;0;0;16
15.06.20;0;2;0;1;1;3;0;0;0;0;0;6;0;3;0;0;3;0;0;3;0;0;0;0;0;22
16.06.20;1;1;0;0;1;4;0;1;2;0;0;5;0;2;0;0;2;0;1;3;0;0;0;2;0;25
17.06.20;2;1;0;0;0;5;0;1;1;0;0;6;0;1;0;0;0;0;0;1;0;0;0;2;0;20
18.06.20;2;2;0;0;0;2;0;2;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;12
19.06.20;0;1;0;0;0;1;0;0;1;0;0;4;0;2;0;0;4;0;0;1;0;0;0;1;0;15
20.06.20;0;1;0;0;2;4;0;1;1;0;0;4;1;0;1;0;1;0;0;1;0;1;0;1;1;20
21.06.20;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;2;0;7
22.06.20;0;2;0;0;0;5;1;0;0;0;0;2;1;2;0;0;1;0;0;1;0;0;0;1;0;16
23.06.20;0;2;0;0;0;5;0;1;1;0;0;2;0;0;0;0;3;0;0;1;0;0;2;0;1;18
24.06.20;0;0;0;0;2;7;0;0;0;0;0;7;0;1;0;0;3;0;0;0;0;0;0;2;0;22
25.06.20;0;3;0;0;1;1;0;0;0;0;0;8;0;1;0;0;0;0;0;3;0;0;1;1;1;20
26.06.20;0;0;0;0;0;6;0;0;1;0;0;1;1;2;1;0;0;0;1;2;0;2;1;1;0;19
27.06.20;0;1;0;0;2;3;0;0;1;0;0;2;0;3;0;0;0;0;0;3;0;0;0;0;0;15
28.06.20;0;0;0;0;0;5;0;0;0;0;0;3;0;1;0;0;4;0;0;3;0;0;0;3;1;20
29.06.20;0;0;0;0;0;9;0;2;0;0;0;3;0;1;2;0;0;0;0;1;0;1;0;0;0;19
30.06.20;1;1;0;0;0;5;0;0;1;0;0;1;0;2;0;0;0;0;1;1;0;0;1;0;0;14
01.07.20;1;1;0;0;1;2;0;1;0;0;0;4;0;0;0;0;0;0;0;3;0;0;0;0;0;13
02.07.20;0;1;0;1;0;4;0;1;0;0;0;1;0;1;0;0;6;0;0;4;0;1;0;2;1;23
03.07.20;0;3;0;0;0;3;0;0;2;0;0;7;0;1;0;0;0;0;0;1;0;0;0;0;1;18
04.07.20;0;2;0;0;0;7;0;2;2;0;0;2;1;0;1;0;1;0;1;2;0;1;0;3;1;26
05.07.20;0;0;0;0;0;3;1;1;0;1;0;4;0;3;0;0;0;0;0;1;0;0;0;1;0;15
06.07.20;2;1;0;0;1;3;0;2;0;0;0;5;0;2;0;1;0;0;1;4;0;0;0;3;0;25
07.07.20;2;1;0;0;1;9;1;1;1;0;0;5;0;2;1;0;1;0;0;2;0;0;2;1;0;30
08.07.20;0;0;0;0;2;5;0;2;1;1;0;8;0;1;1;0;1;0;0;1;0;0;0;1;0;24
09.07.20;0;0;0;0;0;2;1;2;0;0;0;3;0;0;1;0;0;0;1;2;0;0;1;3;0;16
10.07.20;2;1;0;0;0;1;0;4;1;0;0;3;0;2;0;0;1;0;2;2;0;0;0;1;0;20
11.07.20;1;0;0;0;0;0;0;0;1;0;0;4;0;0;2;0;0;0;0;2;0;1;1;2;0;14
12.07.20;1;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;1;0;3;0;0;1;1;0;13
13.07.20;0;2;1;0;0;3;0;2;1;0;1;2;0;1;1;0;2;0;0;0;0;0;1;0;0;17
14.07.20;0;0;0;0;0;4;0;1;0;0;0;2;0;1;3;0;1;0;0;2;0;1;0;2;0;17
15.07.20;0;0;0;0;0;2;0;0;0;0;0;4;0;0;0;0;1;0;0;1;0;0;0;0;0;8
16.07.20;0;0;1;0;0;4;0;1;0;0;0;4;0;1;0;0;0;0;0;0;0;0;1;1;0;13
17.07.20;1;0;0;0;0;2;0;3;0;0;0;3;0;1;3;0;3;0;0;2;0;0;1;1;1;21
18.07.20;1;0;0;0;0;2;0;1;0;0;0;1;0;0;1;0;1;0;0;2;0;1;0;0;0;10
19.07.20;2;3;1;0;1;3;0;3;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;1;0;17
20.07.20;0;2;0;1;0;6;1;0;0;0;0;5;0;0;1;0;0;0;1;1;0;0;2;1;0;21
21.07.20;0;1;1;0;0;0;0;2;0;0;0;3;0;0;0;1;2;1;0;1;0;0;0;1;0;13
22.07.20;1;0;0;0;0;3;0;2;1;0;0;4;0;0;1;0;0;0;1;0;0;0;0;1;0;14
23.07.20;3;0;0;0;0;2;0;0;0;0;0;4;0;1;1;0;0;0;0;1;0;0;0;1;0;13
24.07.20;0;3;0;0;0;2;0;2;0;1;0;3;1;0;2;0;1;0;3;1;0;0;0;2;0;21
25.07.20;0;0;0;1;0;1;0;0;0;0;0;6;0;0;0;0;0;0;0;1;0;0;0;2;1;12
26.07.20;1;0;0;0;0;2;0;2;2;0;0;3;0;2;2;0;0;0;0;1;0;0;0;1;0;16
27.07.20;2;1;0;0;1;2;0;3;2;0;0;2;0;0;0;0;0;0;0;1;0;0;0;2;0;16
28.07.20;1;0;0;0;0;7;0;1;0;0;0;7;1;1;0;1;1;0;0;2;0;1;0;0;0;23
29.07.20;1;0;0;0;1;0;0;2;1;1;0;3;0;1;1;0;0;1;0;0;0;0;0;0;0;12
30.07.20;0;0;1;0;0;7;0;0;0;0;0;3;0;1;2;0;0;0;0;1;0;0;0;0;0;15
31.07.20;1;1;1;1;0;6;0;2;0;0;0;7;0;0;1;0;0;0;0;3;0;0;0;1;0;24
01.08.20;0;0;0;0;1;1;0;1;1;0;0;5;0;0;2;0;2;0;0;3;0;0;0;0;0;16
02.08.20;3;0;0;0;0;3;0;1;1;1;0;9;0;2;3;0;3;0;0;2;0;1;0;1;0;30
03.08.20;0;1;2;0;1;3;0;4;1;0;0;5;0;2;1;0;1;0;0;1;0;0;0;3;0;25
04.08.20;0;3;1;0;1;4;0;3;0;0;0;8;0;3;5;0;1;0;1;1;0;0;0;0;0;31
05.08.20;2;0;0;0;0;1;0;1;0;1;0;4;1;2;4;0;2;0;1;2;0;2;0;2;0;25
06.08.20;1;1;1;0;0;0;0;3;1;1;0;4;0;1;3;0;1;1;0;1;1;0;0;3;0;23
07.08.20;2;0;2;0;1;2;1;0;0;0;0;3;1;2;1;0;0;1;0;2;0;1;0;0;0;19
08.08.20;2;3;0;0;0;3;0;3;4;0;0;5;1;1;2;0;0;0;0;2;0;1;0;1;0;28
09.08.20;0;2;1;0;3;1;0;2;0;0;0;6;1;0;4;0;1;1;2;4;1;2;0;0;0;31
10.08.20;1;0;0;0;4;2;1;2;0;0;0;4;0;1;1;0;3;1;1;1;0;2;0;3;0;27
11.08.20;0;1;1;0;1;1;0;1;1;0;0;8;0;1;1;0;0;0;0;4;0;0;0;1;0;21
12.08.20;2;1;1;2;0;3;0;2;4;0;0;4;0;0;2;0;0;0;0;1;0;0;1;0;0;23
13.08.20;0;2;1;0;0;1;0;4;1;0;0;3;0;2;2;0;0;0;0;5;0;0;0;3;1;25
14.08.20;1;3;0;0;0;4;0;2;0;1;0;10;0;2;0;0;2;0;1;2;0;0;0;2;0;30
15.08.20;0;2;1;0;2;1;1;9;0;0;0;8;0;1;2;0;0;3;2;2;0;1;0;1;1;37
16.08.20;1;2;0;0;1;1;0;6;4;0;0;7;0;0;1;0;2;0;0;3;1;1;0;3;0;33
17.08.20;3;2;0;0;0;0;0;3;1;3;0;5;0;2;3;0;2;2;0;3;0;1;0;3;2;35
18.08.20;1;1;1;1;1;3;0;4;0;1;0;5;0;2;3;1;2;0;0;3;0;1;0;3;1;34
19.08.20;1;0;2;2;2;0;0;4;0;0;0;7;0;0;1;0;1;0;3;1;1;3;0;1;0;29
20.08.20;0;1;0;1;2;5;0;6;1;1;0;6;0;1;3;0;1;1;2;4;0;0;0;2;0;37
21.08.20;1;1;1;0;1;1;1;6;0;0;0;7;0;6;1;0;1;2;0;4;0;1;0;5;1;40
22.08.20;2;0;1;0;2;2;0;5;1;0;0;4;1;3;1;0;1;0;4;4;0;0;1;4;1;37
23.08.20;0;3;2;1;0;1;0;5;1;0;0;7;0;6;5;1;0;0;2;4;1;0;0;2;3;44
24.08.20;0;1;1;0;0;2;0;2;5;0;0;4;1;1;0;0;2;0;2;5;1;0;0;5;0;32
25.08.20;2;1;0;0;0;1;0;3;1;0;1;6;3;6;1;1;2;0;1;2;0;2;0;5;0;38
